id_str,created_at,retweet_count
1613036068919545856,Wed Jan 11 04:52:22 +0000 2023,0
1613036068835852290,Wed Jan 11 04:52:22 +0000 2023,3980
1613036066025472000,Wed Jan 11 04:52:21 +0000 2023,1492
1613036064889016320,Wed Jan 11 04:52:21 +0000 2023,0
1613036061244157953,Wed Jan 11 04:52:20 +0000 2023,31
1613036060531134465,Wed Jan 11 04:52:20 +0000 2023,27
1613036059645853696,Wed Jan 11 04:52:20 +0000 2023,669
1613036059587391489,Wed Jan 11 04:52:20 +0000 2023,0
1613036059310407681,Wed Jan 11 04:52:19 +0000 2023,89
1613036057523785728,Wed Jan 11 04:52:19 +0000 2023,1512
1613036057410539523,Wed Jan 11 04:52:19 +0000 2023,4777
1613036052465463296,Wed Jan 11 04:52:18 +0000 2023,5
1613036052230422529,Wed Jan 11 04:52:18 +0000 2023,260
1613036048640270336,Wed Jan 11 04:52:17 +0000 2023,20612
1613036048543789057,Wed Jan 11 04:52:17 +0000 2023,0
1613036048258592770,Wed Jan 11 04:52:17 +0000 2023,1634
1613036044009574403,Wed Jan 11 04:52:16 +0000 2023,0
1613036043829379072,Wed Jan 11 04:52:16 +0000 2023,242
1613036043732910080,Wed Jan 11 04:52:16 +0000 2023,2
1613036043539828736,Wed Jan 11 04:52:16 +0000 2023,2461
1613036041232949249,Wed Jan 11 04:52:15 +0000 2023,0
1613036040264245248,Wed Jan 11 04:52:15 +0000 2023,8974
1613036039924506625,Wed Jan 11 04:52:15 +0000 2023,7599
1613036039307931649,Wed Jan 11 04:52:15 +0000 2023,1945
1613036036678090752,Wed Jan 11 04:52:14 +0000 2023,6
1613036036333912065,Wed Jan 11 04:52:14 +0000 2023,669
1613036035222413314,Wed Jan 11 04:52:14 +0000 2023,2610
1613036034106736640,Wed Jan 11 04:52:13 +0000 2023,15
1613036033242976256,Wed Jan 11 04:52:13 +0000 2023,0
1613036032936775681,Wed Jan 11 04:52:13 +0000 2023,3
1613036032173420544,Wed Jan 11 04:52:13 +0000 2023,383
1613036031695097856,Wed Jan 11 04:52:13 +0000 2023,2610
1613036031363670019,Wed Jan 11 04:52:13 +0000 2023,8974
1613036031061917702,Wed Jan 11 04:52:13 +0000 2023,7600
1613036030084382722,Wed Jan 11 04:52:12 +0000 2023,22
1613036029212069889,Wed Jan 11 04:52:12 +0000 2023,20
1613036028780228616,Wed Jan 11 04:52:12 +0000 2023,214
1613036027811078144,Wed Jan 11 04:52:12 +0000 2023,696
1613036026162995200,Wed Jan 11 04:52:12 +0000 2023,132
1613036026104107008,Wed Jan 11 04:52:12 +0000 2023,2425
1613036025953107970,Wed Jan 11 04:52:12 +0000 2023,0
1613036025831649280,Wed Jan 11 04:52:11 +0000 2023,43
1613036025131008002,Wed Jan 11 04:52:11 +0000 2023,5239
1613036024632082438,Wed Jan 11 04:52:11 +0000 2023,0
1613036023369564160,Wed Jan 11 04:52:11 +0000 2023,6
1613036023340216320,Wed Jan 11 04:52:11 +0000 2023,7600
1613036023277146115,Wed Jan 11 04:52:11 +0000 2023,771
1613036023218376704,Wed Jan 11 04:52:11 +0000 2023,17321
1613036023063384066,Wed Jan 11 04:52:11 +0000 2023,0
1613036022798979073,Wed Jan 11 04:52:11 +0000 2023,1438
1613036022618591233,Wed Jan 11 04:52:11 +0000 2023,2610
1613036021658288129,Wed Jan 11 04:52:10 +0000 2023,2072
1613036021280608257,Wed Jan 11 04:52:10 +0000 2023,0
1613036019603083264,Wed Jan 11 04:52:10 +0000 2023,4214
1613036016587182081,Wed Jan 11 04:52:09 +0000 2023,7600
1613036016188915712,Wed Jan 11 04:52:09 +0000 2023,1
1613036016167964678,Wed Jan 11 04:52:09 +0000 2023,17321
1613036015605940226,Wed Jan 11 04:52:09 +0000 2023,3
1613036014192181250,Wed Jan 11 04:52:09 +0000 2023,8974
1613036013957574656,Wed Jan 11 04:52:09 +0000 2023,7600
1613036013496201221,Wed Jan 11 04:52:09 +0000 2023,3
1613036013240127488,Wed Jan 11 04:52:08 +0000 2023,17321
1613036012619599878,Wed Jan 11 04:52:08 +0000 2023,0
1613036010660851713,Wed Jan 11 04:52:08 +0000 2023,1
1613036010257932290,Wed Jan 11 04:52:08 +0000 2023,0
1613036009025081345,Wed Jan 11 04:52:07 +0000 2023,882
1613036008299466752,Wed Jan 11 04:52:07 +0000 2023,0
1613036008198795266,Wed Jan 11 04:52:07 +0000 2023,228
1613036006319722497,Wed Jan 11 04:52:07 +0000 2023,0
1613036005904502784,Wed Jan 11 04:52:07 +0000 2023,228
1613036005602525184,Wed Jan 11 04:52:07 +0000 2023,0
1613036005258559488,Wed Jan 11 04:52:07 +0000 2023,228
1613036004935602176,Wed Jan 11 04:52:06 +0000 2023,195
1613036003861856256,Wed Jan 11 04:52:06 +0000 2023,389
1613036003689918465,Wed Jan 11 04:52:06 +0000 2023,50
1613036003362586628,Wed Jan 11 04:52:06 +0000 2023,118
1613036003219984384,Wed Jan 11 04:52:06 +0000 2023,4214
1613035999835328512,Wed Jan 11 04:52:05 +0000 2023,77
1613035997289381888,Wed Jan 11 04:52:05 +0000 2023,4777
1613035996127399936,Wed Jan 11 04:52:04 +0000 2023,153
1613035995112394753,Wed Jan 11 04:52:04 +0000 2023,271
1613035994475016194,Wed Jan 11 04:52:04 +0000 2023,16
1613035993271271426,Wed Jan 11 04:52:04 +0000 2023,382
1613035991794696192,Wed Jan 11 04:52:03 +0000 2023,19
1613035991555768322,Wed Jan 11 04:52:03 +0000 2023,0
1613035991333470209,Wed Jan 11 04:52:03 +0000 2023,20
1613035990439837697,Wed Jan 11 04:52:03 +0000 2023,350
1613035989936803840,Wed Jan 11 04:52:03 +0000 2023,2
1613035989147983875,Wed Jan 11 04:52:03 +0000 2023,2805
1613035987172749316,Wed Jan 11 04:52:02 +0000 2023,97
1613035984136077313,Wed Jan 11 04:52:02 +0000 2023,2
1613035983645151233,Wed Jan 11 04:52:01 +0000 2023,24
1613035983003426817,Wed Jan 11 04:52:01 +0000 2023,2352
1613035982840008705,Wed Jan 11 04:52:01 +0000 2023,0
1613035982676451328,Wed Jan 11 04:52:01 +0000 2023,321
1613035982311276544,Wed Jan 11 04:52:01 +0000 2023,80
1613035980776214528,Wed Jan 11 04:52:01 +0000 2023,1
1613035979920801792,Wed Jan 11 04:52:01 +0000 2023,0
1613035979585249281,Wed Jan 11 04:52:00 +0000 2023,20
1613035979505532935,Wed Jan 11 04:52:00 +0000 2023,7600
1613035979325022209,Wed Jan 11 04:52:00 +0000 2023,1346
1613035976661549056,Wed Jan 11 04:52:00 +0000 2023,8974
1613035976615669760,Wed Jan 11 04:52:00 +0000 2023,0
1613035976309280769,Wed Jan 11 04:52:00 +0000 2023,0
1613035975348981761,Wed Jan 11 04:51:59 +0000 2023,17321
1613035974401101830,Wed Jan 11 04:51:59 +0000 2023,0
1613035971976769536,Wed Jan 11 04:51:59 +0000 2023,8974
1613035971960004609,Wed Jan 11 04:51:59 +0000 2023,17321
1613035970340716545,Wed Jan 11 04:51:58 +0000 2023,4417
1613035968352878592,Wed Jan 11 04:51:58 +0000 2023,0
1613035967694397440,Wed Jan 11 04:51:58 +0000 2023,750
1613035967547604993,Wed Jan 11 04:51:58 +0000 2023,6399
1613035967388217344,Wed Jan 11 04:51:58 +0000 2023,40
1613035966968770563,Wed Jan 11 04:51:57 +0000 2023,2363
1613035966935216128,Wed Jan 11 04:51:57 +0000 2023,1141
1613035965370732544,Wed Jan 11 04:51:57 +0000 2023,1141
1613035964775137284,Wed Jan 11 04:51:57 +0000 2023,7600
1613035964699377664,Wed Jan 11 04:51:57 +0000 2023,4417
1613035964359737344,Wed Jan 11 04:51:57 +0000 2023,0
1613035963877580801,Wed Jan 11 04:51:57 +0000 2023,24
1613035963390779392,Wed Jan 11 04:51:57 +0000 2023,4417
1613035962744840198,Wed Jan 11 04:51:56 +0000 2023,146986
1613035961172262912,Wed Jan 11 04:51:56 +0000 2023,13
1613035960526340096,Wed Jan 11 04:51:56 +0000 2023,0
1613035960127848449,Wed Jan 11 04:51:56 +0000 2023,2610
1613035959913951232,Wed Jan 11 04:51:56 +0000 2023,4417
1613035955564298240,Wed Jan 11 04:51:55 +0000 2023,2
1613035955501551616,Wed Jan 11 04:51:55 +0000 2023,63
1613035954763079687,Wed Jan 11 04:51:55 +0000 2023,7602
1613035954230669312,Wed Jan 11 04:51:54 +0000 2023,377
1613035953106583553,Wed Jan 11 04:51:54 +0000 2023,750
1613035952829603843,Wed Jan 11 04:51:54 +0000 2023,7602
1613035951001067523,Wed Jan 11 04:51:54 +0000 2023,186
1613035950850080768,Wed Jan 11 04:51:54 +0000 2023,0
1613035950023794688,Wed Jan 11 04:51:53 +0000 2023,0
1613035949310767105,Wed Jan 11 04:51:53 +0000 2023,8
1613035949234978821,Wed Jan 11 04:51:53 +0000 2023,0
1613035948488499201,Wed Jan 11 04:51:53 +0000 2023,0
1613035947222011904,Wed Jan 11 04:51:53 +0000 2023,56
1613035946810695680,Wed Jan 11 04:51:53 +0000 2023,0
1613035946189914112,Wed Jan 11 04:51:52 +0000 2023,136
1613035945896579073,Wed Jan 11 04:51:52 +0000 2023,3
1613035945695002624,Wed Jan 11 04:51:52 +0000 2023,20613
1613035945263042560,Wed Jan 11 04:51:52 +0000 2023,0
1613035944147578880,Wed Jan 11 04:51:52 +0000 2023,0
1613035943547797505,Wed Jan 11 04:51:52 +0000 2023,7602
1613035943463731200,Wed Jan 11 04:51:52 +0000 2023,2314
1613035942851547136,Wed Jan 11 04:51:52 +0000 2023,269
1613035941228068866,Wed Jan 11 04:51:51 +0000 2023,2314
1613035940238479362,Wed Jan 11 04:51:51 +0000 2023,924
1613035939965583360,Wed Jan 11 04:51:51 +0000 2023,1945
1613035939869216769,Wed Jan 11 04:51:51 +0000 2023,6
1613035939600732161,Wed Jan 11 04:51:51 +0000 2023,4
1613035938418163712,Wed Jan 11 04:51:51 +0000 2023,4777
1613035938061377536,Wed Jan 11 04:51:51 +0000 2023,74
1613035935108837376,Wed Jan 11 04:51:50 +0000 2023,10
1613035933741514755,Wed Jan 11 04:51:50 +0000 2023,123
1613035931103289344,Wed Jan 11 04:51:49 +0000 2023,65
1613035930662899713,Wed Jan 11 04:51:49 +0000 2023,20613
1613035930407043072,Wed Jan 11 04:51:49 +0000 2023,0
1613035927752015878,Wed Jan 11 04:51:48 +0000 2023,7602
1613035927294836738,Wed Jan 11 04:51:48 +0000 2023,4214
1613035927034793985,Wed Jan 11 04:51:48 +0000 2023,0
1613035926799912963,Wed Jan 11 04:51:48 +0000 2023,4418
1613035926242091011,Wed Jan 11 04:51:48 +0000 2023,4418
1613035925545824256,Wed Jan 11 04:51:48 +0000 2023,0
1613035925340147724,Wed Jan 11 04:51:48 +0000 2023,2352
1613035925306757121,Wed Jan 11 04:51:48 +0000 2023,47
1613035924824428544,Wed Jan 11 04:51:47 +0000 2023,2610
1613035924534984704,Wed Jan 11 04:51:47 +0000 2023,182
1613035923830353920,Wed Jan 11 04:51:47 +0000 2023,80
1613035922920206337,Wed Jan 11 04:51:47 +0000 2023,50
1613035921884028929,Wed Jan 11 04:51:47 +0000 2023,0
1613035919967232000,Wed Jan 11 04:51:46 +0000 2023,5239
1613035919908667393,Wed Jan 11 04:51:46 +0000 2023,2610
1613035916834275329,Wed Jan 11 04:51:45 +0000 2023,3842
1613035915164762113,Wed Jan 11 04:51:45 +0000 2023,2314
1613035914783264768,Wed Jan 11 04:51:45 +0000 2023,67
1613035913948594176,Wed Jan 11 04:51:45 +0000 2023,2314
1613035913168166913,Wed Jan 11 04:51:45 +0000 2023,0
1613035911926931458,Wed Jan 11 04:51:44 +0000 2023,792
1613035911880622085,Wed Jan 11 04:51:44 +0000 2023,20613
1613035911750746112,Wed Jan 11 04:51:44 +0000 2023,43
1613035904729509888,Wed Jan 11 04:51:43 +0000 2023,2352
1613035903852875777,Wed Jan 11 04:51:42 +0000 2023,0
1613035903202492416,Wed Jan 11 04:51:42 +0000 2023,228
1613035902560788480,Wed Jan 11 04:51:42 +0000 2023,0
1613035901881405445,Wed Jan 11 04:51:42 +0000 2023,0
1613035901755465728,Wed Jan 11 04:51:42 +0000 2023,0
1613035899385966593,Wed Jan 11 04:51:41 +0000 2023,10
1613035897187930112,Wed Jan 11 04:51:41 +0000 2023,1
1613035896387031040,Wed Jan 11 04:51:41 +0000 2023,383
1613035895757705216,Wed Jan 11 04:51:40 +0000 2023,108
1613035895493656577,Wed Jan 11 04:51:40 +0000 2023,0
1613035894768009216,Wed Jan 11 04:51:40 +0000 2023,2
1613035894692524032,Wed Jan 11 04:51:40 +0000 2023,0
1613035892607680513,Wed Jan 11 04:51:40 +0000 2023,20613
1613035892561829889,Wed Jan 11 04:51:40 +0000 2023,4214
1613035891169316864,Wed Jan 11 04:51:39 +0000 2023,22
1613035890061844481,Wed Jan 11 04:51:39 +0000 2023,0
1613035889780719617,Wed Jan 11 04:51:39 +0000 2023,7602
1613035889235726336,Wed Jan 11 04:51:39 +0000 2023,32
1613035888992485377,Wed Jan 11 04:51:39 +0000 2023,882
1613035888690495489,Wed Jan 11 04:51:39 +0000 2023,0
1613035887700447232,Wed Jan 11 04:51:39 +0000 2023,383
1613035887599955975,Wed Jan 11 04:51:39 +0000 2023,0
1613035887146766336,Wed Jan 11 04:51:38 +0000 2023,34
1613035886350045184,Wed Jan 11 04:51:38 +0000 2023,482
1613035885804806150,Wed Jan 11 04:51:38 +0000 2023,2805
1613035885506998272,Wed Jan 11 04:51:38 +0000 2023,17321
1613035884433088512,Wed Jan 11 04:51:38 +0000 2023,2610
1613035883741204484,Wed Jan 11 04:51:38 +0000 2023,383
1613035883523084288,Wed Jan 11 04:51:38 +0000 2023,0
1613035883183079425,Wed Jan 11 04:51:37 +0000 2023,0
1613035882382229504,Wed Jan 11 04:51:37 +0000 2023,20
1613035882352721926,Wed Jan 11 04:51:37 +0000 2023,0
1613035882319314945,Wed Jan 11 04:51:37 +0000 2023,689
1613035882151280640,Wed Jan 11 04:51:37 +0000 2023,5859
1613035880754860033,Wed Jan 11 04:51:37 +0000 2023,1512
1613035879538511877,Wed Jan 11 04:51:37 +0000 2023,2524
1613035878812905472,Wed Jan 11 04:51:36 +0000 2023,482
1613035878745513994,Wed Jan 11 04:51:36 +0000 2023,504
1613035878313508864,Wed Jan 11 04:51:36 +0000 2023,389
1613035876212244480,Wed Jan 11 04:51:36 +0000 2023,1346
1613035875478417408,Wed Jan 11 04:51:36 +0000 2023,0
1613035874840907777,Wed Jan 11 04:51:35 +0000 2023,0
1613035873980792832,Wed Jan 11 04:51:35 +0000 2023,903
1613035872060076033,Wed Jan 11 04:51:35 +0000 2023,0
1613035871116185601,Wed Jan 11 04:51:35 +0000 2023,1089
1613035871082614785,Wed Jan 11 04:51:35 +0000 2023,3842
1613035870369480704,Wed Jan 11 04:51:34 +0000 2023,0
1613035869212119041,Wed Jan 11 04:51:34 +0000 2023,14
1613035868897570816,Wed Jan 11 04:51:34 +0000 2023,2314
1613035868301705216,Wed Jan 11 04:51:34 +0000 2023,1056
1613035867911917568,Wed Jan 11 04:51:34 +0000 2023,1248
1613035867911884801,Wed Jan 11 04:51:34 +0000 2023,0
1613035867798474752,Wed Jan 11 04:51:34 +0000 2023,0
1613035867664437253,Wed Jan 11 04:51:34 +0000 2023,13
1613035867114967040,Wed Jan 11 04:51:34 +0000 2023,3
1613035867043405825,Wed Jan 11 04:51:34 +0000 2023,8974
1613035866934345733,Wed Jan 11 04:51:34 +0000 2023,0
1613035866267725825,Wed Jan 11 04:51:33 +0000 2023,0
1613035861192413186,Wed Jan 11 04:51:32 +0000 2023,100
1613035861100367874,Wed Jan 11 04:51:32 +0000 2023,2516
1613035859762352129,Wed Jan 11 04:51:32 +0000 2023,0
1613035859531497473,Wed Jan 11 04:51:32 +0000 2023,1094
