id_str,created_at,retweet_count
1613037195853725698,Wed Jan 11 04:56:50 +0000 2023,7595
1613037195618668544,Wed Jan 11 04:56:50 +0000 2023,2604
1613037195136491521,Wed Jan 11 04:56:50 +0000 2023,0
1613037194326704128,Wed Jan 11 04:56:50 +0000 2023,205
1613037193702019074,Wed Jan 11 04:56:50 +0000 2023,7
1613037192422596608,Wed Jan 11 04:56:50 +0000 2023,537
1613037192099803138,Wed Jan 11 04:56:50 +0000 2023,0
1613037189352521731,Wed Jan 11 04:56:49 +0000 2023,0
1613037184176771072,Wed Jan 11 04:56:48 +0000 2023,200
1613037182905622529,Wed Jan 11 04:56:47 +0000 2023,1344
1613037178728206342,Wed Jan 11 04:56:46 +0000 2023,1634
1613037177759322112,Wed Jan 11 04:56:46 +0000 2023,32
1613037177469915137,Wed Jan 11 04:56:46 +0000 2023,763
1613037176467644417,Wed Jan 11 04:56:46 +0000 2023,322
1613037175628615680,Wed Jan 11 04:56:46 +0000 2023,276
1613037173023948800,Wed Jan 11 04:56:45 +0000 2023,0
1613037172445020160,Wed Jan 11 04:56:45 +0000 2023,881
1613037170734043137,Wed Jan 11 04:56:44 +0000 2023,121
1613037170478153728,Wed Jan 11 04:56:44 +0000 2023,9
1613037170113277955,Wed Jan 11 04:56:44 +0000 2023,0
1613037169928507393,Wed Jan 11 04:56:44 +0000 2023,4248
1613037169702060032,Wed Jan 11 04:56:44 +0000 2023,32
1613037169307705345,Wed Jan 11 04:56:44 +0000 2023,668
1613037168473083904,Wed Jan 11 04:56:44 +0000 2023,0
1613037168280178688,Wed Jan 11 04:56:44 +0000 2023,20612
1613037167797846016,Wed Jan 11 04:56:44 +0000 2023,4213
1613037165860061185,Wed Jan 11 04:56:43 +0000 2023,4
1613037165172113408,Wed Jan 11 04:56:43 +0000 2023,7595
1613037164824256513,Wed Jan 11 04:56:43 +0000 2023,0
1613037164018958336,Wed Jan 11 04:56:43 +0000 2023,2604
1613037160986206209,Wed Jan 11 04:56:42 +0000 2023,0
1613037160982261760,Wed Jan 11 04:56:42 +0000 2023,763
1613037160432541696,Wed Jan 11 04:56:42 +0000 2023,1945
1613037159451074560,Wed Jan 11 04:56:42 +0000 2023,0
1613037156209168387,Wed Jan 11 04:56:41 +0000 2023,2519
1613037155219275777,Wed Jan 11 04:56:41 +0000 2023,7595
1613037153759657985,Wed Jan 11 04:56:40 +0000 2023,750
1613037153004711938,Wed Jan 11 04:56:40 +0000 2023,0
1613037152543346688,Wed Jan 11 04:56:40 +0000 2023,0
1613037152308281344,Wed Jan 11 04:56:40 +0000 2023,0
1613037152006246401,Wed Jan 11 04:56:40 +0000 2023,0
1613037148827160577,Wed Jan 11 04:56:39 +0000 2023,1052
1613037148751396864,Wed Jan 11 04:56:39 +0000 2023,0
1613037148521000962,Wed Jan 11 04:56:39 +0000 2023,390
1613037146163625984,Wed Jan 11 04:56:39 +0000 2023,0
1613037144293117953,Wed Jan 11 04:56:38 +0000 2023,1
1613037141067714566,Wed Jan 11 04:56:37 +0000 2023,294
