id_str,created_at,retweet_count
1613038122174119938,Wed Jan 11 05:00:31 +0000 2023,2
1613038121951821824,Wed Jan 11 05:00:31 +0000 2023,88
1613038121914077184,Wed Jan 11 05:00:31 +0000 2023,0
1613038120487866368,Wed Jan 11 05:00:31 +0000 2023,0
1613038120244477954,Wed Jan 11 05:00:31 +0000 2023,0
1613038118193737729,Wed Jan 11 05:00:30 +0000 2023,6
1613038117921095682,Wed Jan 11 05:00:30 +0000 2023,0
1613038117547642880,Wed Jan 11 05:00:30 +0000 2023,6
1613038116624809984,Wed Jan 11 05:00:30 +0000 2023,3
1613038116218044418,Wed Jan 11 05:00:30 +0000 2023,0
1613038115857354799,Wed Jan 11 05:00:30 +0000 2023,0
1613038115551170561,Wed Jan 11 05:00:30 +0000 2023,0
1613038115534299144,Wed Jan 11 05:00:30 +0000 2023,0
1613038115253264384,Wed Jan 11 05:00:30 +0000 2023,0
1613038114762530818,Wed Jan 11 05:00:30 +0000 2023,1634
1613038113617739784,Wed Jan 11 05:00:29 +0000 2023,675
1613038113172881408,Wed Jan 11 05:00:29 +0000 2023,10
1613038112552398848,Wed Jan 11 05:00:29 +0000 2023,1945
1613038111143104512,Wed Jan 11 05:00:29 +0000 2023,11
1613038111088603136,Wed Jan 11 05:00:29 +0000 2023,156
1613038110354583552,Wed Jan 11 05:00:28 +0000 2023,69
1613038110224384001,Wed Jan 11 05:00:28 +0000 2023,0
1613038108865626112,Wed Jan 11 05:00:28 +0000 2023,899
1613038107775086594,Wed Jan 11 05:00:28 +0000 2023,0
1613038107766439937,Wed Jan 11 05:00:28 +0000 2023,7719
1613038106638258176,Wed Jan 11 05:00:28 +0000 2023,3842
1613038106407485440,Wed Jan 11 05:00:28 +0000 2023,94
1613038105572904960,Wed Jan 11 05:00:27 +0000 2023,1344
1613038105413713920,Wed Jan 11 05:00:27 +0000 2023,285
1613038104616501251,Wed Jan 11 05:00:27 +0000 2023,0
1613038104352559104,Wed Jan 11 05:00:27 +0000 2023,876
1613038103735812102,Wed Jan 11 05:00:27 +0000 2023,3
1613038103395958784,Wed Jan 11 05:00:27 +0000 2023,2522
1613038100556681217,Wed Jan 11 05:00:26 +0000 2023,16
1613038099159736322,Wed Jan 11 05:00:26 +0000 2023,62
1613038098421813248,Wed Jan 11 05:00:26 +0000 2023,7589
