id_str,created_at,retweet_count
1613040059078303744,Wed Jan 11 05:08:13 +0000 2023,2325
1613040053571276801,Wed Jan 11 05:08:12 +0000 2023,0
1613040053235908608,Wed Jan 11 05:08:12 +0000 2023,870
1613040052745166849,Wed Jan 11 05:08:12 +0000 2023,339
1613040052090863616,Wed Jan 11 05:08:11 +0000 2023,689
1613040051382022145,Wed Jan 11 05:08:11 +0000 2023,0
1613040050517999617,Wed Jan 11 05:08:11 +0000 2023,299
1613040047762329602,Wed Jan 11 05:08:10 +0000 2023,186
1613040047321763840,Wed Jan 11 05:08:10 +0000 2023,2312
1613040046059229184,Wed Jan 11 05:08:10 +0000 2023,388
1613040046034288640,Wed Jan 11 05:08:10 +0000 2023,0
1613040045216378880,Wed Jan 11 05:08:10 +0000 2023,0
1613040043999825920,Wed Jan 11 05:08:09 +0000 2023,20610
1613040043563618304,Wed Jan 11 05:08:09 +0000 2023,2521
1613040040157782016,Wed Jan 11 05:08:09 +0000 2023,4
1613040038027358209,Wed Jan 11 05:08:08 +0000 2023,240
1613040036873633793,Wed Jan 11 05:08:08 +0000 2023,4247
1613040036714356736,Wed Jan 11 05:08:08 +0000 2023,5
1613040035892428808,Wed Jan 11 05:08:08 +0000 2023,11
1613040035829542912,Wed Jan 11 05:08:08 +0000 2023,171
1613040034642538496,Wed Jan 11 05:08:07 +0000 2023,0
1613040033463689216,Wed Jan 11 05:08:07 +0000 2023,0
1613040032822042625,Wed Jan 11 05:08:07 +0000 2023,154
1613040032633466881,Wed Jan 11 05:08:07 +0000 2023,157
1613040030829903874,Wed Jan 11 05:08:06 +0000 2023,0
1613040028837347328,Wed Jan 11 05:08:06 +0000 2023,0
1613040026467581953,Wed Jan 11 05:08:05 +0000 2023,36
1613040024450379776,Wed Jan 11 05:08:05 +0000 2023,2737
1613040024160980992,Wed Jan 11 05:08:05 +0000 2023,0
1613040022852182016,Wed Jan 11 05:08:04 +0000 2023,5532
1613040022814351360,Wed Jan 11 05:08:04 +0000 2023,7
1613040021564440576,Wed Jan 11 05:08:04 +0000 2023,20610
1613040021463859201,Wed Jan 11 05:08:04 +0000 2023,0
1613040021337956354,Wed Jan 11 05:08:04 +0000 2023,1943
1613040021296250882,Wed Jan 11 05:08:04 +0000 2023,0
1613040021090750464,Wed Jan 11 05:08:04 +0000 2023,1096
1613040020293648384,Wed Jan 11 05:08:04 +0000 2023,4774
1613040020121686016,Wed Jan 11 05:08:04 +0000 2023,7580
1613040019996049410,Wed Jan 11 05:08:04 +0000 2023,0
1613040019907788803,Wed Jan 11 05:08:04 +0000 2023,4412
1613040019786334208,Wed Jan 11 05:08:04 +0000 2023,2
1613040017794007042,Wed Jan 11 05:08:03 +0000 2023,4412
1613040017521414147,Wed Jan 11 05:08:03 +0000 2023,83
1613040016799801344,Wed Jan 11 05:08:03 +0000 2023,2
1613040015994679297,Wed Jan 11 05:08:03 +0000 2023,14
1613040014086086671,Wed Jan 11 05:08:02 +0000 2023,2598
1613040013712756739,Wed Jan 11 05:08:02 +0000 2023,5859
1613040011984928775,Wed Jan 11 05:08:02 +0000 2023,0
1613040011892645888,Wed Jan 11 05:08:02 +0000 2023,2487
1613040011284299779,Wed Jan 11 05:08:02 +0000 2023,0
1613040010399453184,Wed Jan 11 05:08:01 +0000 2023,25
1613040006507155457,Wed Jan 11 05:08:01 +0000 2023,871
1613040005181575169,Wed Jan 11 05:08:00 +0000 2023,66
1613040004724293633,Wed Jan 11 05:08:00 +0000 2023,8966
1613040001788280832,Wed Jan 11 05:07:59 +0000 2023,5
1613040000047935488,Wed Jan 11 05:07:59 +0000 2023,2
1613039999737290753,Wed Jan 11 05:07:59 +0000 2023,49
1613039998072410112,Wed Jan 11 05:07:59 +0000 2023,152
1613039997757845504,Wed Jan 11 05:07:58 +0000 2023,77
1613039993903271937,Wed Jan 11 05:07:58 +0000 2023,7716
1613039993575858176,Wed Jan 11 05:07:57 +0000 2023,5236
1613039993496440832,Wed Jan 11 05:07:57 +0000 2023,8966
1613039992313348101,Wed Jan 11 05:07:57 +0000 2023,0
1613039992107925507,Wed Jan 11 05:07:57 +0000 2023,4774
1613039991763902465,Wed Jan 11 05:07:57 +0000 2023,871
1613039989889040384,Wed Jan 11 05:07:57 +0000 2023,69
1613039987179802625,Wed Jan 11 05:07:56 +0000 2023,327
1613039987141885953,Wed Jan 11 05:07:56 +0000 2023,1096
1613039986894594049,Wed Jan 11 05:07:56 +0000 2023,761
1613039986043146241,Wed Jan 11 05:07:56 +0000 2023,1
1613039982964527105,Wed Jan 11 05:07:55 +0000 2023,4412
1613039981706240004,Wed Jan 11 05:07:55 +0000 2023,215
1613039980703813639,Wed Jan 11 05:07:54 +0000 2023,7
1613039980204654594,Wed Jan 11 05:07:54 +0000 2023,8966
1613039980045115392,Wed Jan 11 05:07:54 +0000 2023,2598
1613039979667812352,Wed Jan 11 05:07:54 +0000 2023,2312
1613039979508436993,Wed Jan 11 05:07:54 +0000 2023,538
1613039977155432448,Wed Jan 11 05:07:54 +0000 2023,0
1613039977050558464,Wed Jan 11 05:07:54 +0000 2023,7580
1613039976610140160,Wed Jan 11 05:07:53 +0000 2023,5
1613039976350101505,Wed Jan 11 05:07:53 +0000 2023,7580
1613039976031326208,Wed Jan 11 05:07:53 +0000 2023,187
1613039975645446145,Wed Jan 11 05:07:53 +0000 2023,0
1613039975280398342,Wed Jan 11 05:07:53 +0000 2023,2325
1613039974227808260,Wed Jan 11 05:07:53 +0000 2023,3840
1613039973971939329,Wed Jan 11 05:07:53 +0000 2023,148
1613039973703503873,Wed Jan 11 05:07:53 +0000 2023,0
1613039973149863937,Wed Jan 11 05:07:53 +0000 2023,6
1613039971694219264,Wed Jan 11 05:07:52 +0000 2023,7580
1613039971606364160,Wed Jan 11 05:07:52 +0000 2023,7
1613039971526651904,Wed Jan 11 05:07:52 +0000 2023,31
1613039970826194944,Wed Jan 11 05:07:52 +0000 2023,74
1613039969861525508,Wed Jan 11 05:07:52 +0000 2023,10
1613039969270128641,Wed Jan 11 05:07:52 +0000 2023,54
1613039969236561921,Wed Jan 11 05:07:52 +0000 2023,50
1613039969165275137,Wed Jan 11 05:07:52 +0000 2023,8966
1613039967411884032,Wed Jan 11 05:07:51 +0000 2023,0
1613039965625008130,Wed Jan 11 05:07:51 +0000 2023,240
1613039964983554049,Wed Jan 11 05:07:51 +0000 2023,2980
1613039961309167616,Wed Jan 11 05:07:50 +0000 2023,10
1613039958507274242,Wed Jan 11 05:07:49 +0000 2023,12
1613039957597212672,Wed Jan 11 05:07:49 +0000 2023,4673
1613039956477317120,Wed Jan 11 05:07:49 +0000 2023,56
1613039955898691584,Wed Jan 11 05:07:48 +0000 2023,21
1613039955898675201,Wed Jan 11 05:07:48 +0000 2023,43
1613039952329310209,Wed Jan 11 05:07:48 +0000 2023,20610
1613039950668218369,Wed Jan 11 05:07:47 +0000 2023,5556
1613039948793257985,Wed Jan 11 05:07:47 +0000 2023,871
1613039947866333185,Wed Jan 11 05:07:47 +0000 2023,77
1613039946880946176,Wed Jan 11 05:07:46 +0000 2023,24
1613039943772942339,Wed Jan 11 05:07:46 +0000 2023,1943
1613039943772934150,Wed Jan 11 05:07:46 +0000 2023,0
1613039941973381120,Wed Jan 11 05:07:45 +0000 2023,7580
1613039935048630272,Wed Jan 11 05:07:44 +0000 2023,330
1613039931965816832,Wed Jan 11 05:07:43 +0000 2023,2521
1613039930804174853,Wed Jan 11 05:07:42 +0000 2023,257
1613039930615234560,Wed Jan 11 05:07:42 +0000 2023,0
1613039929105473537,Wed Jan 11 05:07:42 +0000 2023,0
1613039926538272771,Wed Jan 11 05:07:41 +0000 2023,5236
1613039926420901889,Wed Jan 11 05:07:41 +0000 2023,3
1613039925619994624,Wed Jan 11 05:07:41 +0000 2023,871
1613039925338800128,Wed Jan 11 05:07:41 +0000 2023,1094
1613039925204746242,Wed Jan 11 05:07:41 +0000 2023,78
1613039924403478528,Wed Jan 11 05:07:41 +0000 2023,0
1613039922893520896,Wed Jan 11 05:07:41 +0000 2023,363
1613039921400320001,Wed Jan 11 05:07:40 +0000 2023,2325
1613039921023057920,Wed Jan 11 05:07:40 +0000 2023,0
1613039920242692096,Wed Jan 11 05:07:40 +0000 2023,171
1613039918993006593,Wed Jan 11 05:07:40 +0000 2023,167
1613039918959235072,Wed Jan 11 05:07:40 +0000 2023,7580
1613039917457723393,Wed Jan 11 05:07:39 +0000 2023,3
1613039917415952385,Wed Jan 11 05:07:39 +0000 2023,40
1613039917226942468,Wed Jan 11 05:07:39 +0000 2023,0
1613039916392353792,Wed Jan 11 05:07:39 +0000 2023,1
1613039916270731264,Wed Jan 11 05:07:39 +0000 2023,0
1613039915021004800,Wed Jan 11 05:07:39 +0000 2023,2258
1613039914483843072,Wed Jan 11 05:07:39 +0000 2023,0
1613039911942213634,Wed Jan 11 05:07:38 +0000 2023,2598
1613039911279509507,Wed Jan 11 05:07:38 +0000 2023,154
1613039911040344064,Wed Jan 11 05:07:38 +0000 2023,10
1613039908972634114,Wed Jan 11 05:07:37 +0000 2023,16
1613039908817362945,Wed Jan 11 05:07:37 +0000 2023,2
1613039908494446592,Wed Jan 11 05:07:37 +0000 2023,228
1613039906917617664,Wed Jan 11 05:07:37 +0000 2023,5236
1613039906623979520,Wed Jan 11 05:07:37 +0000 2023,0
1613039904891756544,Wed Jan 11 05:07:36 +0000 2023,8966
1613039903952240642,Wed Jan 11 05:07:36 +0000 2023,1943
1613039902551064577,Wed Jan 11 05:07:36 +0000 2023,29
1613039901334990853,Wed Jan 11 05:07:35 +0000 2023,577
1613039899829014533,Wed Jan 11 05:07:35 +0000 2023,2521
1613039899275558912,Wed Jan 11 05:07:35 +0000 2023,1
1613039899195871232,Wed Jan 11 05:07:35 +0000 2023,172
1613039896612175873,Wed Jan 11 05:07:34 +0000 2023,277
1613039895483764738,Wed Jan 11 05:07:34 +0000 2023,5
1613039894691221507,Wed Jan 11 05:07:34 +0000 2023,0
1613039893864939520,Wed Jan 11 05:07:34 +0000 2023,5236
1613039893248380935,Wed Jan 11 05:07:34 +0000 2023,2423
1613039892690309122,Wed Jan 11 05:07:33 +0000 2023,219
1613039891667103746,Wed Jan 11 05:07:33 +0000 2023,327
1613039891226546176,Wed Jan 11 05:07:33 +0000 2023,58
1613039890719182851,Wed Jan 11 05:07:33 +0000 2023,8966
1613039887485116417,Wed Jan 11 05:07:32 +0000 2023,55
1613039886868844545,Wed Jan 11 05:07:32 +0000 2023,1340
1613039885308551169,Wed Jan 11 05:07:32 +0000 2023,0
1613039883903447040,Wed Jan 11 05:07:31 +0000 2023,872
1613039883253346304,Wed Jan 11 05:07:31 +0000 2023,5236
1613039882666151943,Wed Jan 11 05:07:31 +0000 2023,2521
1613039882141581312,Wed Jan 11 05:07:31 +0000 2023,872
1613039881013579776,Wed Jan 11 05:07:31 +0000 2023,0
1613039880829042688,Wed Jan 11 05:07:31 +0000 2023,152
1613039880409415680,Wed Jan 11 05:07:30 +0000 2023,17321
1613039879356809216,Wed Jan 11 05:07:30 +0000 2023,5532
1613039878278627328,Wed Jan 11 05:07:30 +0000 2023,299
1613039877930778632,Wed Jan 11 05:07:30 +0000 2023,187
1613039876710240256,Wed Jan 11 05:07:30 +0000 2023,77
1613039876324065280,Wed Jan 11 05:07:30 +0000 2023,8147
1613039876294819841,Wed Jan 11 05:07:29 +0000 2023,0
1613039874667581440,Wed Jan 11 05:07:29 +0000 2023,1094
1613039874587910144,Wed Jan 11 05:07:29 +0000 2023,1943
1613039873778122752,Wed Jan 11 05:07:29 +0000 2023,1509
1613039872222105601,Wed Jan 11 05:07:29 +0000 2023,0
1613039872130048000,Wed Jan 11 05:07:29 +0000 2023,1245
1613039868443242496,Wed Jan 11 05:07:28 +0000 2023,2312
1613039867813937153,Wed Jan 11 05:07:27 +0000 2023,5859
1613039867566645248,Wed Jan 11 05:07:27 +0000 2023,8966
1613039866677166080,Wed Jan 11 05:07:27 +0000 2023,0
1613039865809240066,Wed Jan 11 05:07:27 +0000 2023,0
1613039865343664128,Wed Jan 11 05:07:27 +0000 2023,0
1613039864538357760,Wed Jan 11 05:07:27 +0000 2023,872
1613039864030851073,Wed Jan 11 05:07:27 +0000 2023,2
1613039863120510977,Wed Jan 11 05:07:26 +0000 2023,0
1613039862541856771,Wed Jan 11 05:07:26 +0000 2023,43
1613039862122434562,Wed Jan 11 05:07:26 +0000 2023,7580
1613039862118072320,Wed Jan 11 05:07:26 +0000 2023,1
1613039862076129280,Wed Jan 11 05:07:26 +0000 2023,3306
1613039861350416384,Wed Jan 11 05:07:26 +0000 2023,0
1613039861316943873,Wed Jan 11 05:07:26 +0000 2023,7580
1613039861304524800,Wed Jan 11 05:07:26 +0000 2023,5236
1613039861220376576,Wed Jan 11 05:07:26 +0000 2023,0
1613039859970580481,Wed Jan 11 05:07:26 +0000 2023,1
1613039856585957376,Wed Jan 11 05:07:25 +0000 2023,7
1613039855843393536,Wed Jan 11 05:07:25 +0000 2023,0
1613039854626955265,Wed Jan 11 05:07:24 +0000 2023,371
1613039851091202048,Wed Jan 11 05:07:23 +0000 2023,0
1613039850688577536,Wed Jan 11 05:07:23 +0000 2023,20610
1613039850663600129,Wed Jan 11 05:07:23 +0000 2023,872
1613039850520731648,Wed Jan 11 05:07:23 +0000 2023,2598
1613039848637739009,Wed Jan 11 05:07:23 +0000 2023,347
1613039848146739204,Wed Jan 11 05:07:23 +0000 2023,122
1613039848134410242,Wed Jan 11 05:07:23 +0000 2023,36
1613039847547043840,Wed Jan 11 05:07:23 +0000 2023,0
1613039847106805761,Wed Jan 11 05:07:23 +0000 2023,2487
1613039846754222080,Wed Jan 11 05:07:22 +0000 2023,5236
1613039845722710018,Wed Jan 11 05:07:22 +0000 2023,0
1613039845714034688,Wed Jan 11 05:07:22 +0000 2023,2312
1613039845168893952,Wed Jan 11 05:07:22 +0000 2023,101
1613039842241425409,Wed Jan 11 05:07:21 +0000 2023,2325
1613039841700204544,Wed Jan 11 05:07:21 +0000 2023,15
1613039841456885760,Wed Jan 11 05:07:21 +0000 2023,1943
1613039841264160768,Wed Jan 11 05:07:21 +0000 2023,1
1613039840496422912,Wed Jan 11 05:07:21 +0000 2023,2737
1613039839359766528,Wed Jan 11 05:07:21 +0000 2023,8966
1613039838499901443,Wed Jan 11 05:07:20 +0000 2023,0
1613039837984194561,Wed Jan 11 05:07:20 +0000 2023,0
1613039837799657472,Wed Jan 11 05:07:20 +0000 2023,0
1613039837627432962,Wed Jan 11 05:07:20 +0000 2023,7
1613039836331663361,Wed Jan 11 05:07:20 +0000 2023,10620
1613039836243587073,Wed Jan 11 05:07:20 +0000 2023,0
1613039835517964288,Wed Jan 11 05:07:20 +0000 2023,11
1613039835417116684,Wed Jan 11 05:07:20 +0000 2023,657
1613039834028990465,Wed Jan 11 05:07:19 +0000 2023,1096
1613039833428987905,Wed Jan 11 05:07:19 +0000 2023,284
1613039833256951808,Wed Jan 11 05:07:19 +0000 2023,1256
1613039833194328064,Wed Jan 11 05:07:19 +0000 2023,7716
1613039833169166337,Wed Jan 11 05:07:19 +0000 2023,5
1613039832636489728,Wed Jan 11 05:07:19 +0000 2023,0
1613039832200253440,Wed Jan 11 05:07:19 +0000 2023,0
1613039829868236800,Wed Jan 11 05:07:18 +0000 2023,99
1613039827494260736,Wed Jan 11 05:07:18 +0000 2023,7580
1613039826705747968,Wed Jan 11 05:07:18 +0000 2023,0
1613039826105946112,Wed Jan 11 05:07:18 +0000 2023,339
1613039825434681345,Wed Jan 11 05:07:17 +0000 2023,383
1613039825053192198,Wed Jan 11 05:07:17 +0000 2023,4913
1613039824646115328,Wed Jan 11 05:07:17 +0000 2023,3841
1613039824633470978,Wed Jan 11 05:07:17 +0000 2023,29
1613039823429799939,Wed Jan 11 05:07:17 +0000 2023,1340
1613039820728840192,Wed Jan 11 05:07:16 +0000 2023,7580
1613039818132574208,Wed Jan 11 05:07:16 +0000 2023,7580
1613039817318604800,Wed Jan 11 05:07:15 +0000 2023,0
1613039816891052033,Wed Jan 11 05:07:15 +0000 2023,1
1613039814152183809,Wed Jan 11 05:07:15 +0000 2023,2325
1613039813929885697,Wed Jan 11 05:07:15 +0000 2023,2316
1613039812575113218,Wed Jan 11 05:07:14 +0000 2023,1437
1613039810901602307,Wed Jan 11 05:07:14 +0000 2023,1634
1613039810658140160,Wed Jan 11 05:07:14 +0000 2023,0
1613039808741539841,Wed Jan 11 05:07:13 +0000 2023,0
1613039807885873152,Wed Jan 11 05:07:13 +0000 2023,873
